id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
763055,58,management,divorced,tertiary,no,0,no,no,cellular,28,aug,77,3,-1,0,unknown,0
763065,68,retired,divorced,tertiary,no,2850,no,no,cellular,24,may,1091,1,-1,0,unknown,1
763073,38,management,married,tertiary,no,-2,yes,no,cellular,21,aug,124,2,-1,0,unknown,0
763074,56,management,married,tertiary,no,-155,no,yes,cellular,29,jul,94,4,-1,0,unknown,0
763081,40,technician,married,secondary,no,1303,yes,no,unknown,19,may,91,2,-1,0,unknown,0
763106,42,self-employed,married,primary,no,0,no,yes,cellular,31,jul,77,4,-1,0,unknown,0
763107,45,management,married,tertiary,no,13,no,no,cellular,26,aug,73,4,-1,0,unknown,0
763115,39,blue-collar,married,secondary,no,14,yes,no,unknown,7,may,201,2,-1,0,unknown,0
763116,56,management,married,tertiary,no,2820,no,no,cellular,22,feb,968,1,184,1,success,1
763131,48,management,married,secondary,no,-14,no,yes,cellular,8,jul,103,1,-1,0,unknown,0
763132,30,blue-collar,married,primary,no,859,yes,no,unknown,23,may,92,3,-1,0,unknown,0
763140,33,management,married,tertiary,no,0,no,yes,cellular,28,jul,83,5,-1,0,unknown,0
763143,57,technician,married,secondary,no,0,no,no,cellular,27,aug,74,2,-1,0,unknown,0
763144,35,admin.,married,secondary,no,1403,yes,no,telephone,31,jul,77,14,-1,0,unknown,0
763156,38,services,married,secondary,no,548,yes,no,cellular,20,apr,71,4,-1,0,unknown,0
763163,35,admin.,married,secondary,no,-57,no,yes,cellular,7,jul,74,1,-1,0,unknown,0
763168,52,management,married,tertiary,no,-1112,yes,no,cellular,13,may,72,3,308,1,failure,0
763169,47,admin.,married,secondary,no,648,no,no,cellular,28,jan,1348,2,-1,0,unknown,1
763194,30,services,married,secondary,no,-111,no,no,cellular,29,jan,70,4,-1,0,unknown,0
763215,35,technician,married,secondary,no,-302,no,no,cellular,8,aug,109,2,-1,0,unknown,0
763216,37,technician,married,secondary,no,0,yes,yes,cellular,18,nov,78,1,-1,0,unknown,0
763233,42,management,married,tertiary,no,2556,yes,no,cellular,2,jun,439,1,80,2,success,1
763237,49,blue-collar,divorced,secondary,no,2687,yes,no,unknown,15,may,133,17,-1,0,unknown,0
763239,36,blue-collar,married,secondary,no,486,yes,no,unknown,8,may,113,3,-1,0,unknown,0
763246,43,admin.,divorced,secondary,no,769,yes,no,unknown,14,may,124,1,-1,0,unknown,0
763253,39,management,married,tertiary,no,-158,yes,no,telephone,18,may,50,3,350,9,failure,0
763257,27,management,single,tertiary,no,5359,no,no,cellular,13,may,532,2,91,3,success,1
763272,48,blue-collar,married,secondary,no,-3,no,yes,cellular,9,jul,70,1,-1,0,unknown,0
763274,33,services,married,secondary,no,-97,yes,yes,unknown,28,may,99,3,-1,0,unknown,0
763282,47,blue-collar,married,secondary,no,439,no,yes,cellular,11,jul,88,2,-1,0,unknown,0
763290,57,retired,married,secondary,no,668,yes,no,unknown,5,may,78,2,-1,0,unknown,0
763291,57,retired,married,primary,no,0,no,no,cellular,31,jul,77,3,-1,0,unknown,0
763292,29,admin.,married,secondary,no,598,yes,no,unknown,28,may,151,1,-1,0,unknown,0
763306,53,blue-collar,married,primary,no,-295,yes,no,unknown,13,may,103,1,-1,0,unknown,0
763318,57,retired,married,secondary,no,-171,yes,no,unknown,5,may,96,2,-1,0,unknown,0
763320,43,management,married,tertiary,no,-67,yes,no,cellular,22,aug,122,4,-1,0,unknown,0
763323,54,admin.,divorced,secondary,no,-480,yes,no,cellular,29,jan,124,2,244,1,failure,0
763330,23,blue-collar,married,primary,no,9,yes,no,unknown,28,may,125,4,-1,0,unknown,0
763343,47,blue-collar,married,primary,no,801,no,no,cellular,8,aug,85,4,-1,0,unknown,0
763353,40,services,married,unknown,no,-1680,no,no,unknown,17,jun,129,1,-1,0,unknown,0
763364,43,technician,married,secondary,no,-1547,yes,yes,unknown,2,jun,85,2,-1,0,unknown,0
763366,50,services,married,secondary,no,28,yes,no,cellular,21,jul,77,4,-1,0,unknown,0
763367,33,technician,married,tertiary,no,1357,yes,no,unknown,2,jun,67,3,-1,0,unknown,0
763369,49,blue-collar,married,secondary,yes,-1129,no,yes,cellular,7,jul,90,3,-1,0,unknown,0
763374,53,management,married,secondary,no,0,no,no,cellular,18,nov,73,1,-1,0,unknown,0
763398,46,technician,married,secondary,no,0,no,no,cellular,28,aug,85,2,-1,0,unknown,0
763404,40,technician,married,secondary,no,0,no,no,cellular,20,aug,92,3,-1,0,unknown,0
763406,32,technician,single,secondary,no,0,no,no,cellular,22,aug,72,4,-1,0,unknown,0
763418,47,management,married,tertiary,no,1580,no,no,cellular,2,aug,181,2,178,3,success,1
763419,47,management,married,tertiary,no,0,yes,no,cellular,1,oct,302,1,119,1,success,1
763432,47,blue-collar,married,primary,no,2152,yes,no,unknown,18,jun,92,2,-1,0,unknown,0
763438,43,blue-collar,married,primary,no,447,yes,yes,unknown,15,may,125,2,-1,0,unknown,0
763439,37,management,divorced,tertiary,no,0,no,no,cellular,22,aug,78,2,-1,0,unknown,0
763451,41,admin.,married,secondary,no,535,no,no,cellular,14,oct,288,1,182,1,success,1
763456,30,technician,married,secondary,no,0,yes,yes,unknown,27,may,108,1,-1,0,unknown,0
763464,60,technician,married,secondary,no,25,no,no,cellular,27,aug,63,6,-1,0,unknown,0
763466,41,management,married,tertiary,no,2226,no,no,cellular,7,aug,241,2,99,7,other,1
763468,37,admin.,married,secondary,no,873,yes,no,cellular,31,jul,82,2,-1,0,unknown,0
763470,54,retired,married,secondary,no,0,yes,no,cellular,31,jul,81,3,-1,0,unknown,0
763488,49,blue-collar,married,secondary,no,-197,yes,yes,cellular,10,jul,76,1,-1,0,unknown,0
763494,31,management,single,tertiary,no,2587,no,no,cellular,3,jun,282,6,86,6,success,1
763495,32,entrepreneur,married,tertiary,no,28,yes,no,cellular,21,nov,65,1,-1,0,unknown,0
763502,29,management,single,tertiary,no,572,yes,no,unknown,3,jun,1491,2,-1,0,unknown,1
763505,54,management,married,secondary,no,663,yes,no,cellular,7,may,69,1,170,2,failure,0
763509,42,blue-collar,married,primary,no,471,yes,no,unknown,7,may,77,1,-1,0,unknown,0
763520,52,admin.,married,secondary,no,-849,no,yes,cellular,30,jul,121,3,-1,0,unknown,0
763531,59,retired,married,secondary,no,-306,yes,yes,unknown,3,jun,102,1,-1,0,unknown,0
763534,35,blue-collar,single,secondary,no,1451,yes,no,cellular,30,apr,195,1,13,10,success,1
763536,33,blue-collar,married,secondary,no,1291,yes,yes,cellular,5,may,76,1,-1,0,unknown,0
763544,35,technician,married,secondary,no,0,no,no,cellular,27,oct,212,1,-1,0,unknown,1
763548,53,management,married,tertiary,no,5,no,no,cellular,20,nov,63,2,-1,0,unknown,0
763555,24,student,single,secondary,no,1693,no,no,cellular,29,apr,1207,1,-1,0,unknown,1
763558,50,admin.,married,secondary,no,3735,no,no,cellular,23,dec,282,1,203,3,success,1
763568,32,management,single,tertiary,no,-1,yes,no,cellular,22,aug,80,4,-1,0,unknown,0
763570,56,blue-collar,married,primary,no,-12,yes,no,unknown,16,may,122,2,-1,0,unknown,0
763575,32,management,single,tertiary,no,3141,no,no,cellular,21,apr,813,1,-1,0,unknown,1
763581,46,blue-collar,married,primary,no,0,yes,no,unknown,5,may,36,1,-1,0,unknown,0
763586,55,services,married,secondary,no,17,yes,yes,unknown,12,may,159,1,-1,0,unknown,0
763588,56,technician,divorced,secondary,no,434,no,no,cellular,30,jul,89,20,-1,0,unknown,0
763591,41,blue-collar,married,primary,no,1468,yes,no,unknown,4,jun,69,1,-1,0,unknown,0
763594,53,services,married,secondary,no,0,yes,yes,unknown,3,jun,91,1,-1,0,unknown,0
763600,51,blue-collar,married,primary,no,958,yes,no,unknown,29,may,102,3,-1,0,unknown,0
763603,40,unemployed,married,tertiary,no,756,yes,no,unknown,15,may,74,7,-1,0,unknown,0
763606,59,management,married,tertiary,no,705,no,yes,telephone,30,jul,123,3,-1,0,unknown,0
763611,51,entrepreneur,married,secondary,no,1597,yes,yes,unknown,6,jun,95,6,-1,0,unknown,0
763613,61,management,divorced,tertiary,no,753,no,no,cellular,1,jun,323,1,-1,0,unknown,1
763620,28,management,married,tertiary,no,0,yes,no,cellular,28,jul,72,3,-1,0,unknown,0
763625,51,admin.,married,secondary,no,0,no,no,cellular,29,aug,58,2,-1,0,unknown,0
763638,31,blue-collar,married,secondary,no,-898,yes,no,unknown,3,jun,124,3,-1,0,unknown,0
763646,37,management,married,tertiary,no,0,no,no,cellular,27,aug,85,3,-1,0,unknown,0
763652,39,technician,married,secondary,no,925,yes,yes,telephone,19,nov,77,3,-1,0,unknown,0
763656,51,blue-collar,married,primary,no,849,yes,no,unknown,7,may,122,3,-1,0,unknown,0
763670,42,technician,married,secondary,no,-255,yes,yes,cellular,28,aug,63,4,-1,0,unknown,0
763673,44,technician,married,secondary,no,0,no,no,cellular,24,jul,62,1,-1,0,unknown,0
763687,44,technician,married,secondary,no,-1455,yes,no,cellular,28,jul,85,4,-1,0,unknown,0
763702,24,services,single,secondary,no,382,no,no,cellular,17,sep,1504,2,-1,0,unknown,1
763710,47,management,married,tertiary,no,4606,no,no,cellular,15,jun,862,1,-1,0,unknown,1
763712,46,admin.,divorced,secondary,no,771,yes,yes,cellular,8,may,74,1,367,3,failure,0
763714,49,management,married,tertiary,no,693,no,no,unknown,7,may,89,1,-1,0,unknown,0
763717,59,blue-collar,married,primary,no,694,no,no,cellular,18,aug,75,4,-1,0,unknown,0
763726,58,technician,married,secondary,no,2228,yes,no,unknown,14,may,83,1,-1,0,unknown,0
763729,49,unemployed,married,primary,no,2,no,no,unknown,11,jun,69,6,-1,0,unknown,0
763735,54,blue-collar,married,secondary,no,-5,no,no,cellular,26,aug,73,6,-1,0,unknown,0
763738,44,admin.,married,secondary,no,27,yes,no,unknown,6,jun,83,4,-1,0,unknown,0
763739,56,blue-collar,married,secondary,yes,-1164,yes,yes,unknown,30,may,143,2,-1,0,unknown,0
763746,42,services,single,secondary,no,23,yes,no,unknown,8,may,73,1,-1,0,unknown,0
763759,37,unknown,single,secondary,yes,14,no,no,unknown,6,jun,75,2,-1,0,unknown,0
763777,41,services,married,secondary,no,1532,yes,no,unknown,29,may,135,4,-1,0,unknown,0
763788,68,retired,married,primary,no,1807,no,no,cellular,11,feb,955,1,92,1,success,1
763798,42,blue-collar,married,secondary,no,463,yes,no,unknown,15,may,151,1,-1,0,unknown,0
763811,51,entrepreneur,married,tertiary,no,0,yes,yes,unknown,6,jun,85,3,-1,0,unknown,0
763816,48,admin.,married,secondary,no,45,no,yes,unknown,16,jun,84,4,-1,0,unknown,0
763838,46,management,married,tertiary,no,-271,yes,no,cellular,17,apr,80,1,322,1,other,0
763850,51,blue-collar,married,primary,no,4,no,no,telephone,8,jul,70,2,-1,0,unknown,0
763871,39,management,divorced,secondary,no,1598,yes,yes,unknown,30,may,86,4,-1,0,unknown,0
763883,53,admin.,divorced,secondary,no,604,no,no,cellular,4,jun,562,1,91,3,success,1
763891,37,technician,married,secondary,no,393,yes,no,unknown,8,may,71,2,-1,0,unknown,0
763895,57,blue-collar,married,unknown,no,543,yes,no,unknown,13,may,74,3,-1,0,unknown,0
763915,33,management,single,tertiary,no,0,no,no,cellular,22,aug,76,3,-1,0,unknown,0
763932,32,services,married,secondary,no,59,yes,no,unknown,23,may,108,2,-1,0,unknown,0
763936,34,management,divorced,tertiary,no,-2,yes,yes,cellular,29,jan,123,2,245,2,failure,0
763938,42,technician,divorced,secondary,no,-805,no,no,cellular,28,aug,69,2,-1,0,unknown,0
763939,55,blue-collar,married,secondary,no,-2,yes,no,unknown,26,may,135,1,-1,0,unknown,0
763945,32,blue-collar,married,secondary,no,0,yes,no,cellular,28,jul,122,3,-1,0,unknown,0
763947,31,management,single,tertiary,no,1611,no,no,cellular,8,jun,568,2,90,2,success,1
763949,38,management,married,tertiary,no,0,no,no,cellular,27,aug,77,5,-1,0,unknown,0
763950,32,admin.,married,secondary,yes,-1129,yes,yes,unknown,2,jun,85,2,-1,0,unknown,0
763954,57,management,married,tertiary,no,12,no,yes,cellular,30,jul,87,6,-1,0,unknown,0
763959,33,technician,married,secondary,no,-17,no,no,cellular,27,aug,78,4,-1,0,unknown,0
763967,34,blue-collar,single,secondary,no,775,yes,no,unknown,23,may,122,1,-1,0,unknown,0
763975,48,blue-collar,married,secondary,no,-260,no,yes,cellular,8,jul,90,1,-1,0,unknown,0
763985,33,management,married,tertiary,no,628,yes,no,cellular,17,nov,73,1,-1,0,unknown,0
763990,31,management,single,tertiary,no,-218,yes,no,unknown,3,jun,76,2,-1,0,unknown,0
763997,48,admin.,married,secondary,no,-14,no,yes,cellular,17,jul,76,1,-1,0,unknown,0
764001,45,blue-collar,married,primary,no,622,yes,no,unknown,19,may,86,1,-1,0,unknown,0
764015,39,admin.,married,secondary,no,527,yes,no,unknown,16,may,50,1,-1,0,unknown,0
764037,30,technician,married,secondary,no,592,yes,yes,unknown,27,may,102,2,-1,0,unknown,0
764057,57,admin.,married,secondary,no,0,yes,no,cellular,17,nov,64,1,-1,0,unknown,0
764063,46,services,married,secondary,no,553,no,yes,unknown,18,jun,89,1,-1,0,unknown,0
764065,54,services,married,secondary,no,431,no,no,cellular,15,jun,1063,1,392,2,success,1
764067,52,blue-collar,single,secondary,no,-141,yes,no,unknown,28,may,72,3,-1,0,unknown,0
764069,55,blue-collar,married,primary,no,648,yes,no,unknown,19,may,85,2,-1,0,unknown,0
764070,32,technician,divorced,secondary,yes,25,no,no,cellular,25,aug,80,9,-1,0,unknown,0
764078,46,blue-collar,married,primary,no,467,yes,no,cellular,12,may,95,4,357,4,failure,0
764079,33,services,married,secondary,no,2201,yes,no,unknown,7,may,92,2,-1,0,unknown,0
764081,45,blue-collar,married,secondary,no,0,no,no,cellular,29,aug,76,4,-1,0,unknown,0
764089,55,management,single,tertiary,no,602,no,yes,cellular,24,jul,61,4,-1,0,unknown,0
764094,51,self-employed,divorced,secondary,no,-192,yes,no,unknown,7,may,65,1,-1,0,unknown,0
764099,27,blue-collar,married,secondary,no,823,yes,no,unknown,4,jun,71,2,-1,0,unknown,0
764106,51,technician,married,secondary,no,222,no,no,cellular,29,aug,77,4,-1,0,unknown,0
764109,42,blue-collar,married,secondary,no,-9,yes,no,unknown,14,may,176,1,370,1,failure,0
764119,31,technician,married,secondary,no,694,no,no,cellular,4,jun,1343,1,-1,0,unknown,1
764121,44,management,married,tertiary,no,6,yes,no,unknown,26,may,60,6,-1,0,unknown,0
764122,30,housemaid,married,primary,no,0,yes,no,telephone,11,jul,93,2,-1,0,unknown,0
764123,55,technician,married,secondary,no,1139,no,no,cellular,30,jul,69,3,-1,0,unknown,0
764132,46,blue-collar,married,primary,no,-12,no,no,telephone,31,jul,124,2,-1,0,unknown,0
764147,52,management,married,tertiary,no,1214,yes,no,unknown,30,may,80,3,-1,0,unknown,0
764148,51,blue-collar,married,secondary,no,872,yes,no,unknown,19,may,6,2,-1,0,unknown,0
764156,60,retired,married,tertiary,no,0,no,no,cellular,22,aug,72,2,-1,0,unknown,0
764174,71,retired,married,tertiary,no,2600,no,no,cellular,21,oct,225,2,91,3,success,1
764184,43,technician,married,secondary,no,0,no,no,cellular,27,aug,80,4,-1,0,unknown,0
764195,35,services,married,secondary,no,33,yes,no,unknown,6,may,114,1,-1,0,unknown,0
764199,40,blue-collar,married,primary,no,597,yes,no,unknown,7,may,126,2,-1,0,unknown,0
764207,41,blue-collar,married,secondary,no,-15,yes,no,cellular,11,may,97,4,-1,0,unknown,0
764208,35,management,married,tertiary,no,712,yes,no,unknown,16,may,71,1,-1,0,unknown,0
764224,38,blue-collar,married,primary,no,7,no,no,unknown,20,jun,111,1,-1,0,unknown,0
764231,36,admin.,married,secondary,no,0,no,no,cellular,22,aug,76,4,-1,0,unknown,0
764232,37,management,married,tertiary,no,0,yes,no,cellular,14,jul,85,3,-1,0,unknown,0
764241,43,blue-collar,married,primary,no,1242,yes,no,cellular,11,may,90,2,-1,0,unknown,0
764243,57,management,married,secondary,no,0,no,no,cellular,22,aug,88,2,-1,0,unknown,0
764246,47,blue-collar,married,primary,no,627,yes,no,cellular,14,may,63,3,367,10,failure,0
764253,59,self-employed,married,secondary,no,-178,yes,yes,unknown,29,may,167,1,-1,0,unknown,0
764257,38,blue-collar,married,primary,no,2567,yes,no,telephone,14,may,87,1,364,1,failure,0
764260,58,blue-collar,married,primary,no,796,no,yes,cellular,25,aug,103,6,-1,0,unknown,0
764264,30,management,single,tertiary,no,3384,no,no,cellular,12,mar,239,3,-1,0,unknown,1
764267,55,technician,married,secondary,no,-14,yes,no,cellular,10,jul,81,1,-1,0,unknown,0
764280,47,management,divorced,tertiary,no,-4,no,no,cellular,31,jul,81,4,-1,0,unknown,0
764281,32,technician,married,secondary,no,2929,yes,no,unknown,14,may,88,3,-1,0,unknown,0
764308,43,technician,single,secondary,no,805,yes,no,unknown,30,may,89,1,-1,0,unknown,0
764313,40,blue-collar,married,secondary,no,-90,yes,no,cellular,15,may,123,3,-1,0,unknown,0
764314,34,management,married,tertiary,no,-1,no,no,cellular,20,aug,65,2,-1,0,unknown,0
764324,34,management,married,tertiary,no,-1,yes,no,cellular,15,may,69,1,294,1,failure,0
764328,39,services,married,secondary,no,1397,yes,no,unknown,27,may,4,2,-1,0,unknown,0
764335,36,blue-collar,married,primary,no,590,yes,no,unknown,7,may,103,2,-1,0,unknown,0
764337,42,blue-collar,married,secondary,no,584,yes,no,unknown,14,may,6,1,-1,0,unknown,0
764340,39,technician,married,secondary,no,0,no,no,cellular,28,aug,54,15,-1,0,unknown,0
764355,59,retired,married,secondary,no,-18,no,yes,cellular,20,aug,79,1,-1,0,unknown,0
764360,35,blue-collar,married,secondary,no,795,yes,yes,unknown,23,may,135,1,-1,0,unknown,0
764365,46,technician,married,tertiary,no,1423,yes,no,unknown,20,jun,79,22,-1,0,unknown,0
764366,32,technician,single,secondary,no,-321,no,no,cellular,29,jan,79,1,239,1,failure,0
764372,42,blue-collar,married,primary,no,-1,yes,no,cellular,7,jul,114,4,-1,0,unknown,0
764379,54,management,married,tertiary,no,2067,no,no,cellular,4,may,1143,3,-1,0,unknown,1
764389,56,unemployed,married,secondary,no,0,no,no,cellular,29,aug,95,9,-1,0,unknown,0
764409,42,admin.,married,secondary,no,744,no,no,unknown,17,jun,64,2,-1,0,unknown,0
764417,35,admin.,married,secondary,no,-194,no,yes,cellular,10,jul,91,1,-1,0,unknown,0
764421,28,blue-collar,single,secondary,no,3324,yes,no,cellular,9,feb,309,2,92,5,success,1
764426,52,management,married,tertiary,no,0,yes,no,unknown,7,may,82,1,-1,0,unknown,0
764429,34,technician,single,tertiary,no,-147,yes,yes,unknown,30,may,97,1,-1,0,unknown,0
764431,48,management,married,tertiary,no,482,yes,no,unknown,13,may,65,1,-1,0,unknown,0
764444,49,blue-collar,married,primary,no,-204,yes,no,unknown,8,may,154,2,-1,0,unknown,0
764446,58,management,married,tertiary,no,6207,no,no,cellular,9,jun,1126,4,93,1,success,1
764449,46,blue-collar,married,primary,no,497,yes,no,unknown,14,may,124,2,-1,0,unknown,0
764453,48,admin.,married,primary,no,-388,yes,no,cellular,14,jul,112,3,-1,0,unknown,0
764455,49,blue-collar,married,primary,no,641,yes,yes,cellular,8,aug,82,2,-1,0,unknown,0
764463,34,technician,married,secondary,no,1265,yes,no,cellular,13,feb,506,2,183,2,success,1
764473,53,technician,married,secondary,no,0,no,no,telephone,16,oct,1707,1,183,1,failure,1
764485,36,blue-collar,married,secondary,no,446,yes,yes,unknown,8,may,139,3,-1,0,unknown,0
764496,55,services,married,secondary,no,759,no,no,cellular,28,aug,56,8,-1,0,unknown,0
764500,47,management,married,primary,no,-569,yes,no,unknown,26,may,129,1,-1,0,unknown,0
764503,42,admin.,single,primary,no,0,yes,no,cellular,17,jul,71,4,-1,0,unknown,0
764511,43,blue-collar,married,secondary,no,13,yes,no,unknown,6,jun,76,5,-1,0,unknown,0
764528,57,admin.,married,secondary,no,0,no,no,unknown,5,may,73,1,-1,0,unknown,0
764531,49,services,married,secondary,no,1541,no,no,cellular,26,apr,297,1,-1,0,unknown,1
764534,57,management,married,tertiary,no,0,yes,no,cellular,9,jul,74,1,-1,0,unknown,0
764540,52,retired,married,primary,no,33,yes,no,unknown,29,may,50,1,-1,0,unknown,0
764556,54,technician,divorced,secondary,no,1393,yes,yes,cellular,31,jul,77,6,-1,0,unknown,0
764557,39,technician,married,tertiary,no,-732,yes,no,cellular,30,jul,61,6,-1,0,unknown,0
764561,42,technician,married,secondary,no,20,yes,no,cellular,28,jul,66,3,-1,0,unknown,0
764573,33,blue-collar,married,primary,no,-78,yes,no,unknown,28,may,198,3,-1,0,unknown,0
764575,46,blue-collar,married,secondary,no,622,yes,no,unknown,14,may,6,2,-1,0,unknown,0
764581,39,blue-collar,married,secondary,no,1598,yes,no,unknown,2,jun,75,1,-1,0,unknown,0
764590,45,blue-collar,married,primary,no,715,no,no,cellular,21,aug,91,3,-1,0,unknown,0
764603,52,services,married,secondary,no,-199,yes,no,unknown,26,may,121,1,-1,0,unknown,0
